0x3007: 'líng,yuán,xīng',
0x29A0A: 'qián',
0x29A0B: 'diān',
0x29A0C: 'tǎ',
0x29A0D: 'zhàn',
0x29A0F: 'fán',
0x29A10: 'liè',
0x29A11: 'tīng',
0x29A12: 'jī',
0x29A13: 'qiān',
0x29A14: 'hú,huá',
0x29A17: 'yú',
0x29A18: 'qì,gē',
0x29A19: 'yú',
0x29A1A: 'wā',
0x29A1C: 'bà',
0x29A1D: 'qí',
0x29A1E: 'sǎ',
0x29A1F: 'qiāo',
0x29A20: 'yà',
0x29A21: 'xiǎn,sǎn',
0x29A28: 'cī',
0x29A29: 'fàn',
0x29A2B: 'kǔn',
0x29A2C: 'gǔn',
0x29A2D: 'quē',
0x29A2E: 'è',
0x29A2F: 'qióng',
0x29A32: 'mà',
0x29A33: 'kū,dū',
0x29A34: 'yǎo',
0x29A37: 'quē',
0x29A38: 'chū',
0x29A39: 'jiǎ',
0x29A3B: 'zhǔ',
0x29A3D: 'duī',
0x29A3E: 'wá',
0x29A40: 'nǎo',
0x29A44: 'yán',
0x29A45: 'tóng',
0x29A4B: 'xíng,jìng',
0x29A4C: 'gǔn',
0x29A4D: 'pīng',
0x29A51: 'yǔ',
0x29A52: 'hè',
0x29A54: 'zhuó',
0x29A57: 'shē',
0x29A58: 'yǔ',
0x29A5B: 'jì',
0x29A5D: 'qiāng',
0x29A5E: 'shuì',
0x29A5F: 'chuò',
0x29A60: 'zú',
0x29A61: 'léng',
0x29A62: 'ní',
0x29A64: 'wā',
0x29A65: 'zhá',
0x29A67: 'dàn',
0x29A6E: 'dù',
0x29A6F: 'biàn',
0x29A70: 'jiē,hái',
0x29A71: 'qià',
0x29A72: 'hé',
0x29A73: 'chòng',
0x29A74: 'yán',
0x29A76: 'yàn',
0x29A7A: 'sóng',
0x29A7B: 'téng',
0x29A7C: 'yǎo',
0x29A7E: 'kāo',
0x29A80: 'zhuī',
0x29A81: 'guì',
0x29A82: 'ái',
0x29A83: 'hài',
0x29A88: 'suǒ',
0x29A89: 'xù',
0x29A8A: 'biāo',
0x29A8C: 'fèng',
0x29A8D: 'qū,shū',
0x29A8E: 'mǎng',
0x29A90: 'guó',
0x29A96: 'bì',
0x29A97: 'jué',
0x29A98: 'chuáng',
0x29A9B: 'pú',
0x29A9F: 'yì',
0x29AA2: 'qiān',
0x29AA3: 'yì',
0x29AA4: 'è',
0x29AA5: 'líng',
0x29AA7: 'bì',
0x29AAD: 'huò',
0x29AAE: 'mǒ,mó',
0x29AB1: 'xūn',
0x29AB4: 'yàn',
0x29AB8: 'lì',
0x29ABA: 'tán',
0x29ABE: 'luán',
0x29AC0: 'kài',
0x29AC1: 'mào',
0x29AC2: 'xiāo',
0x29AC7: 'ǎi',
0x29ACA: 'tǎ',
0x29ACD: 'mèi',
0x29ACF: 'guō,yōng',
0x29AD3: 'gǎo',
0x29AD4: 'náo',
0x29AD5: 'háo',
0x29AE0: 'quē',
0x29AE5: 'cáo',
0x29AE6: 'sào',
0x29AEB: 'pí',
0x29AF2: 'xiē',
0x29AF3: 'xiāo',
0x29AF4: 'jú',
0x29AF9: 'chéng',
0x29AFA: 'nǎo',
0x29B00: 'nèi',
0x29B0D: 'mǔ',
0x29B0F: 'shāo',
0x29B11: 'diān,chān',
0x29B14: 'líng',
0x29B16: 'zhěn',
0x29B17: 'yǎo',
0x29B19: 'fù,fū',
0x29B1A: 'qián,gàn',
0x29B1B: 'qióng',
0x29B1C: 'jú',
0x29B1D: 'bìng,fǎng',
0x29B1E: 'máo,mán,mián',
0x29B1F: 'zhà',
0x29B20: 'tāi',
0x29B24: 'chōng',
0x29B2B: 'zhǎi',
0x29B2D: 'shī',
0x29B2E: 'yòng',
0x29B30: 'qióng',
0x29B31: 'dào',
0x29B32: 'tì',
0x29B33: 'zhuǐ',
0x29B35: 'yìn',
0x29B37: 'nǎo',
0x29B38: 'bō',
0x29B39: 'kuāng',
0x29B3A: 'zhǐ',
0x29B3B: 'duǒ',
0x29B3C: 'cōng',
0x29B3D: 'bǎo',
0x29B47: 'lí',
0x29B4A: 'jú',
0x29B4B: 'wén,kūn',
0x29B4C: 'liè',
0x29B4F: 'wǒ',
0x29B50: 'shǐ',
0x29B51: 'niǎo',
0x29B52: 'máng',
0x29B53: 'jiū',
0x29B58: 'xiū',
0x29B5D: 'wǒ',
0x29B5F: 'dào',
0x29B61: 'xī',
0x29B62: 'àn',
0x29B63: 'dá',
0x29B64: 'zǒng,zōng',
0x29B65: 'hàn',
0x29B66: 'chuí',
0x29B67: 'bī,bān',
0x29B69: 'dòng',
0x29B6B: 'zhǎng',
0x29B6F: 'yā',
0x29B72: 'dí',
0x29B73: 'huō',
0x29B77: 'mín',
0x29B7A: 'fù',
0x29B7C: 'bǎo',
0x29B7D: 'kè',
0x29B7E: 'máo',
0x29B7F: 'rè',
0x29B80: 'zōng,zǒng,sōng',
0x29B81: 'qià',
0x29B82: 'xiā',
0x29B83: 'sōu',
0x29B84: 'xiū',
0x29B85: 'nà',
0x29B89: 'mán,mián',
0x29B8E: 'zhā',
0x29B8F: 'chán',
0x29B90: 'shè',
0x29B91: 'wǒ',
0x29B96: 'ái',
0x29B97: 'bàng,péng,fǎng',
0x29B98: 'hāo',
0x29B9A: 'sāo',
0x29B9B: 'suǒ',
0x29B9C: 'tì',
0x29B9D: 'yà',
0x29B9F: 'bìng',
0x29BA0: 'róng',
0x29BAB: 'shā',
0x29BAC: 'wěng',
0x29BAF: 'áo',
0x29BB1: 'zhuāng',
0x29BB3: 'piào,piǎo,piē',
0x29BB4: 'suī,cuǐ',
0x29BB5: 'yī',
0x29BB6: 'sōu',
0x29BB7: 'dōu',
0x29BB8: 'sōu,nà',
0x29BB9: 'luó',
0x29BC3: 'fèi,bì',
0x29BC4: 'zùn',
0x29BC6: 'nào',
0x29BC7: 'dēng',
0x29BC8: 'zhí',
0x29BC9: 'cuō',
0x29BCA: 'liáo',
0x29BCB: 'jǐ',
0x29BCC: 'bō',
0x29BCD: 'cóng',
0x29BCE: 'chéng',
0x29BCF: 'bǔ',
0x29BD1: 'sān',
0x29BD2: 'zàn',
0x29BD8: 'jiào',
0x29BDB: 'yào',
0x29BDC: 'lǔ',
0x29BDE: 'càn',
0x29BE8: 'nǐ',
0x29BF0: 'jié,jì',
0x29BF1: 'pú',
0x29BF2: 'zhuàng',
0x29BF3: 'zàn,zuǎn,zā',
0x29BFA: 'lì',
0x29BFD: 'là',
0x29C00: 'chōng',
0x29C03: 'zhàn',
0x29C0D: 'biàn',
0x29C0E: 'wēng',
0x29C13: 'hòng',
0x29C17: 'pīn',
0x29C19: 'sè',
0x29C1E: 'nǐ',
0x29C1F: 'fēn',
0x29C20: 'xǔ',
0x29C22: 'shǐ',
0x29C24: 'jù',
0x29C28: 'jué',
0x29C2A: 'yù',
0x29C2C: 'guō,wāi',
0x29C2D: 'guō',
0x29C2F: 'hú',
0x29C32: 'lì,fèi',
0x29C33: 'xié',
0x29C34: 'ér',
0x29C35: 'yuán',
0x29C36: 'hái,bèn',
0x29C39: 'jìng',
0x29C3B: 'kè',
0x29C3D: 'zōng',
0x29C3E: 'fèi',
0x29C40: 'pēng',
0x29C41: 'gēng',
0x29C43: 'jiān',
0x29C44: 'ní',
0x29C46: 'xián',
0x29C47: 'lì',
0x29C48: 'chǎo',
0x29C4A: 'ér,xiàn',
0x29C4B: 'gēng,pēng',
0x29C4C: 'yù',
0x29C4D: 'hú',
0x29C4E: 'fèi',
0x29C4F: 'áo',
0x29C53: 'ěr',
0x29C58: 'kè',
0x29C59: 'kù',
0x29C5A: 'bó',
0x29C5D: 'yè',
0x29C5E: 'jiào',
0x29C66: 'chǎo',
0x29C67: 'gēng',
0x29C68: 'rù',
0x29C6A: 'yuè',
0x29C6C: 'lín',
0x29C71: 'yù',
0x29C72: 'yuè',
0x29C73: 'zhāi',
0x29C74: 'xiāo',
0x29C77: 'miè',
0x29C7B: 'guǐ',
0x29C7C: 'jiū',
0x29C7E: 'tuò',
0x29C81: 'xí',
0x29C82: 'wěi',
0x29C83: 'zhuó',
0x29C84: 'wèi',
0x29C85: 'kuí',
0x29C88: 'mèi,wéi',
0x29C8A: 'hào',
0x29C8B: 'hāng',
0x29C8C: 'fāng',
0x29C8D: 'niú',
0x29C8E: 'yòu',
0x29C8F: 'huà',
0x29C92: 'làng',
0x29CA0: 'zhú',
0x29CA1: 'guǐ',
0x29CA2: 'bì,mèi',
0x29CA3: 'jiǎ',
0x29CA4: 'tiáo',
0x29CA6: 'lǜ',
0x29CA7: 'kǒng',
0x29CA8: 'zuǐ',
0x29CA9: 'líng',
0x29CAA: 'qí',
0x29CAC: 'zhú',
0x29CB1: 'gǔ',
0x29CB2: 'zù',
0x29CB4: 'yāng',
0x29CB5: 'sū',
0x29CB7: 'kuí',
0x29CB9: 'chāng',
0x29CBB: 'yáo',
0x29CBE: 'yù',
0x29CC5: 'shū',
0x29CC6: 'lài',
0x29CC7: 'yì',
0x29CC8: 'dōu',
0x29CCC: 'wú',
0x29CCD: 'yǐng',
0x29CCE: 'fú',
0x29CCF: 'zhuàn',
0x29CD0: 'fǔ',
0x29CD2: 'sù',
0x29CD3: 'lǐ',
0x29CD4: 'yào',
0x29CD5: 'tuì,tì',
0x29CDD: 'guì',
0x29CE1: 'lǜ',
0x29CE2: 'yàn',
0x29CE3: 'qí',
0x29CE4: 'làng,chāng',
0x29CE5: 'zhú',
0x29CE7: 'guǐ',
0x29CE8: 'hū',
0x29CEF: 'jīng',
0x29CF2: 'chǐ',
0x29CF5: 'jú',
0x29CF6: 'zhá',
0x29CF8: 'miáo',
0x29D00: 'zhū',
0x29D01: 'gān',
0x29D02: 'xiōng',
0x29D03: 'jí',
0x29D07: 'shài',
0x29D08: 'mèi',
0x29D09: 'yùn',
0x29D0D: 'shòu',
0x29D10: 'lǜ',
0x29D11: 'yòu',
0x29D12: 'jiàng',
0x29D13: 'nuó',
0x29D18: 'jù',
0x29D19: 'yòu',
0x29D1C: 'yì',
0x29D1D: 'téng',
0x29D1E: 'wéi',
0x29D1F: 'chě',
0x29D20: 'lìn',
0x29D21: 'gù',
0x29D23: 'lì',
0x29D24: 'liào',
0x29D27: 'jiāo',
0x29D28: 'yáng',
0x29D29: 'biāo',
0x29D2A: 'qí',
0x29D2E: 'yì',
0x29D31: 'bīn',
0x29D32: 'méng',
0x29D33: 'chà',
0x29D35: 'gān',
0x29D39: 'qú',
0x29D3A: 'dí',
0x29D3B: 'léi',
0x29D40: 'líng',
0x29D44: 'huān',
0x29D45: 'qú',
0x29D47: 'luó',
0x29D49: 'kuí',
0x29D4D: 'qiú',
0x29D4E: 'yǔ,yú',
0x29D4F: 'huà',
0x29D53: 'lèi',
0x29D55: 'rèn,dāo',
0x29D56: 'xiǎo',
0x29D57: 'sì',
0x29D5A: 'dù',
0x29D5B: 'biē',
0x29D60: 'niú,wěi',
0x29D62: 'hè,zā',
0x29D63: 'pēi',
0x29D65: 'fèi',
0x29D66: 'mù',
0x29D69: 'fū',
0x29D6C: 'hú',
0x29D6D: 'wáng',
0x29D6E: 'shā,xiǎo',
0x29D70: 'jiāo,qiū',
0x29D71: 'wǔ',
0x29D79: 'fù',
0x29D81: 'bǐng',
0x29D82: 'zhù',
0x29D84: 'zhú',
0x29D85: 'chī',
0x29D87: 'shěn',
0x29D88: 'hū',
0x29D89: 'bū',
0x29D8E: 'rǎn',
0x29D96: 'mù',
0x29D98: 'lì',
0x29D9B: 'jiā',
0x29D9E: 'mà,háng',
0x29DA1: 'méng',
0x29DA2: 'móu',
0x29DA3: 'zhōu',
0x29DA4: 'xiǎn',
0x29DA5: 'huǐ,hóng',
0x29DA6: 'guài',
0x29DA7: 'jiù',
0x29DA9: 'mù',
0x29DAB: 'rù,xuè',
0x29DAD: 'wú',
0x29DAF: 'rú',
0x29DB1: 'zhà',
0x29DC1: 'nuǒ',
0x29DC2: 'xié',
0x29DC4: 'jiàng',
0x29DCB: 'lǐ',
0x29DCC: 'shū',
0x29DCD: 'yì',
0x29DCE: 'dí',
0x29DCF: 'qíng',
0x29DD0: 'jú',
0x29DD3: 'zhì',
0x29DD5: 'láng',
0x29DD6: 'bù',
0x29DD7: 'kuáng',
0x29DD8: 'yì',
0x29DDA: 'bó',
0x29DE7: 'chì',
0x29DED: 'jiàng',
0x29DEF: 'wò',
0x29DF0: 'xùn',
0x29DF5: 'tūn',
0x29DF6: 'máng',
0x29DF8: 'fáng',
0x29DF9: 'zhuó',
0x29DFB: 'qià',
0x29DFD: 'tǎ',
0x29DFE: 'qí',
0x29E00: 'pèng',
0x29E01: 'biē',
0x29E02: 'fèn,pèn',
0x29E03: 'tù',
0x29E04: 'huà',
0x29E07: 'è',
0x29E0B: 'è,yā',
0x29E0E: 'dìng',
0x29E10: 'rú',
0x29E16: 'è',
0x29E1E: 'yàn,qí',
0x29E1F: 'sì',
0x29E25: 'yíng',
0x29E26: 'ní',
0x29E27: 'ní',
0x29E28: 'yí',
0x29E39: 'mí',
0x29E3E: 'yé',
0x29E3F: 'pō',
0x29E40: 'còu',
0x29E42: 'wèi',
0x29E44: 'hài',
0x29E45: 'yīng',
0x29E47: 'tíng',
0x29E48: 'zhì',
0x29E49: 'fēi',
0x29E4A: 'yóu',
0x29E4D: 'kuí',
0x29E4E: 'àn',
0x29E4F: 'bà',
0x29E51: 'hàn',
0x29E5E: 'nán',
0x29E5F: 'nài',
0x29E62: 'jīng',
0x29E65: 'wēi',
0x29E71: 'chù',
0x29E73: 'suǒ',
0x29E74: 'tāo',
0x29E75: 'qí',
0x29E76: 'táng',
0x29E77: 'wěi',
0x29E78: 'gǎn',
0x29E7A: 'gé',
0x29E7C: 'hàn',
0x29E7E: 'nà',
0x29E7F: 'gé',
0x29E84: 'zhēng',
0x29E97: 'tǎ,dá',
0x29E9B: 'sī',
0x29E9D: 'nì',
0x29E9E: 'sǎng',
0x29EAB: 'xié',
0x29EAF: 'zú',
0x29EB0: 'yú,wú',
0x29EB1: 'nì',
0x29EB2: 'qī',
0x29EB5: 'shēn',
0x29EBC: 'bū',
0x29ECB: 'kūn',
0x29ECC: 'lí',
0x29ECE: 'guā',
0x29ED6: 'yǎn',
0x29ED7: 'bù',
0x29ED8: 'jiàn',
0x29EDA: 'wú',
0x29EDB: 'cén,jīn',
0x29EDC: 'lín',
0x29EDD: 'zhuàn',
0x29EDF: 'huī',
0x29EE1: 'tóng',
0x29EE2: 'zhǎ',
0x29EE4: 'hēi',
0x29EE7: 'guǒ',
0x29EF1: 'jǐng',
0x29EF5: 'dié',
0x29EF7: 'yíng',
0x29EFC: 'zhì',
0x29F02: 'wěi',
0x29F04: 'jì',
0x29F05: 'rǒng',
0x29F08: 'ào,yǒu',
0x29F09: 'dāng,hān',
0x29F0A: 'luó',
0x29F0B: 'yè',
0x29F0C: 'wēi',
0x29F12: 'qiáng',
0x29F19: 'gé',
0x29F1A: 'jì',
0x29F26: 'zòu',
0x29F28: 'yí',
0x29F2B: 'zhǎ',
0x29F2D: 'liè',
0x29F34: 'yè',
0x29F3C: 'zhān',
0x29F40: 'chóu',
0x29F41: 'biāo',
0x29F46: 'xù',
0x29F47: 'yōu',
0x29F4D: 'xiè',
0x29F4E: 'wéi',
0x29F4F: 'lì',
0x29F5B: 'bó',
0x29F5C: 'jiǎn',
0x29F5D: 'chán',
0x29F5E: 'kūn',
0x29F61: 'qíng',
0x29F67: 'shuāng',
0x29F68: 'xī',
0x29F69: 'qú',
0x29F70: 'luó',
0x29F73: 'dǎng',
0x29F74: 'nián',
0x29F75: 'lǐ',
0x29F77: 'bà',
0x29F79: 'è',
0x29F7A: 'fū',
0x29F7B: 'fù',
0x29F7C: 'hǔn',
0x29F7D: 'zhà',
0x29F7E: 'ān',
0x29F81: 'qiú',
0x29F82: 'chóu',
0x29F83: 'miǎn',
0x29F84: 'xùn',
0x29F85: 'tù',
0x29F86: 'ní',
0x29F87: 'hu',
0x29F88: 'shū',
0x29F8A: 'xū',
0x29F8B: 'zhòng',
0x29F8C: 'kāng',
0x29F92: 'xiāo',
0x29F93: 'xiāo',
0x29F94: 'cì',
0x29F95: 'chì',
0x29F97: 'diāo,jiāo',
0x29F98: 'yì',
0x29F9A: 'dīng',
0x29F9D: 'hàn,yàn',
0x29F9E: 'wán',
0x29FA0: 'yǐ',
0x29FA1: 'bào',
0x29FA2: 'yì,yuān',
0x29FA7: 'xùn',
0x29FAC: 'xiáng',
0x29FB3: 'bí',
0x29FB6: 'jié',
0x29FB7: 'gē',
0x29FB8: 'zè,yàn',
0x29FBA: 'zhèn',
0x29FBB: 'hú',
0x29FBC: 'xī',
0x29FBD: 'xīn',
0x29FBE: 'xiāo,jiāo',
0x29FBF: 'fù',
0x29FC0: 'zhòng',
0x29FC2: 'mào',
0x29FC3: 'xīn',
0x29FC4: 'qiāng',
0x29FC8: 'fén,fēn',
0x29FC9: 'bān',
0x29FCA: 'huān',
0x29FD1: 'jiāo',
0x29FD3: 'bào',
0x29FD4: 'yā',
0x29FD5: 'yáo',
0x29FDB: 'xì',
0x29FDD: 'jù',
0x29FDF: 'qù',
0x29FE0: 'yuè',
0x29FE1: 'tái',
0x29FE2: 'tǒu',
0x29FE3: 'mò',
0x29FE4: 'zhá',
0x29FE5: 'qú',
0x29FE7: 'fū',
0x29FE9: 'qú,duó',
0x29FEA: 'chì',
0x29FEC: 'yóu',
0x29FF7: 'tí',
0x29FFA: 'wā',
0x29FFD: 'tuó',
0x29FFF: 'chú',
0x2A001: 'gē',
0x2A008: 'yuān',
0x2A009: 'gē,kě',
0x2A00A: 'qú',
0x2A00F: 'jù,jiū',
0x2A012: 'dié',
0x2A013: 'yí',
0x2A014: 'shī',
0x2A015: 'yì',
0x2A017: 'guǐ',
0x2A018: 'jiàng',
0x2A01A: 'sōng',
0x2A01B: 'qióng',
0x2A01D: 'è,yuān',
0x2A01E: 'huāng',
0x2A01F: 'huí',
0x2A020: 'xún',
0x2A023: 'jú',
0x2A025: 'zhái',
0x2A026: 'chì',
0x2A027: 'lǎo',
0x2A029: 'qí,dàn,chú',
0x2A02A: 'xiū',
0x2A02C: 'huī',
0x2A02D: 'tóng',
0x2A03A: 'fù',
0x2A03D: 'xún,xīn',
0x2A03E: 'jié',
0x2A03F: 'mǐ',
0x2A040: 'yù',
0x2A048: 'zhuāng,zhuàng',
0x2A049: 'jiāo',
0x2A04A: 'zhì,zhé',
0x2A04B: 'chéng',
0x2A04D: 'jié',
0x2A04E: 'xiāo',
0x2A04F: 'chén',
0x2A050: 'lí',
0x2A051: 'yuè',
0x2A053: 'zhì',
0x2A054: 'láo',
0x2A055: 'wò',
0x2A056: 'qú',
0x2A058: 'wāng',
0x2A05A: 'yī',
0x2A05B: 'yì',
0x2A05C: 'láng',
0x2A05E: 'tóu',
0x2A05F: 'ān,hàn',
0x2A060: 'jué',
0x2A061: 'yàn',
0x2A065: 'jù',
0x2A067: 'zhèn,chén',
0x2A069: 'zhì,tí',
0x2A06A: 'mǎng',
0x2A06E: 'xiù',
0x2A071: 'chuáng',
0x2A072: 'chū',
0x2A078: 'qiāng',
0x2A079: 'fēi',
0x2A07A: 'cháng,chǎng',
0x2A07C: 'mián',
0x2A07D: 'sù',
0x2A07E: 'ǎo,wò',
0x2A080: 'fǔ',
0x2A084: 'wèi',
0x2A085: 'zhī',
0x2A086: 'mín',
0x2A087: 'chāng',
0x2A088: 'yán',
0x2A089: 'yù',
0x2A08B: 'fù',
0x2A08C: 'tà',
0x2A08D: 'jǐ',
0x2A08F: 'fèi',
0x2A092: 'hú',
0x2A093: 'jū',
0x2A095: 'yǔ',
0x2A09B: 'qí',
0x2A09C: 'méi',
0x2A09F: 'biē',
0x2A0A0: 'guǒ',
0x2A0A4: 'mìng',
0x2A0A6: 'wǎn,yuān',
0x2A0A7: 'wǎn',
0x2A0B4: 'jīng',
0x2A0B5: 'yù',
0x2A0B6: 'xián',
0x2A0B9: 'chūn',
0x2A0BA: 'jí',
0x2A0BC: 'xiāng',
0x2A0BD: 'pén',
0x2A0BE: 'fù',
0x2A0C2: 'liú',
0x2A0C4: 'sāi',
0x2A0C5: 'xuē',
0x2A0C6: 'zòu',
0x2A0C8: 'jié',
0x2A0CB: 'zhān,jiān',
0x2A0CD: 'yú',
0x2A0CE: 'yú',
0x2A0CF: 'méi',
0x2A0D0: 'miǎo',
0x2A0D1: 'mào',
0x2A0D2: 'duó',
0x2A0D3: 'fù',
0x2A0DB: 'jiàn',
0x2A0E6: 'miáo',
0x2A0E8: 'āo',
0x2A0ED: 'kè',
0x2A0F6: 'hóu',
0x2A0FA: 'gòu',
0x2A0FC: 'xī',
0x2A0FE: 'róng',
0x2A0FF: 'gē',
0x2A100: 'pán',
0x2A101: 'yuán',
0x2A102: 'xià',
0x2A105: 'shā',
0x2A106: 'pī,pí',
0x2A108: 'qíng',
0x2A109: 'yōng',
0x2A10A: 'qú',
0x2A10C: 'gòng',
0x2A10E: 'gé',
0x2A10F: 'xiān',
0x2A111: 'sù',
0x2A115: 'bān',
0x2A116: 'qí',
0x2A117: 'hòu',
0x2A11B: 'xī',
0x2A11D: 'wū',
0x2A12D: 'qī',
0x2A12E: 'hù,gù',
0x2A12F: 'guī',
0x2A131: 'dí',
0x2A132: 'shāng',
0x2A133: 'mài',
0x2A134: 'mǐn',
0x2A135: 'jì',
0x2A136: 'xí',
0x2A137: 'xiān',
0x2A138: 'jí',
0x2A139: 'cháng',
0x2A13A: 'kòu',
0x2A13B: 'chōng,zhuāng',
0x2A142: 'zhāng',
0x2A143: 'piǎo,piāo',
0x2A144: 'sù',
0x2A145: 'lüè',
0x2A146: 'lí',
0x2A147: 'mèng',
0x2A148: 'chōng',
0x2A149: 'tiān',
0x2A14B: 'líng',
0x2A14D: 'chì',
0x2A156: 'chōng,zhuāng',
0x2A159: 'chì',
0x2A15D: 'niǎo',
0x2A15F: 'yóng',
0x2A16E: 'mì',
0x2A170: 'shū',
0x2A172: 'xì',
0x2A174: 'è',
0x2A175: 'zī',
0x2A178: 'jié',
0x2A179: 'jī',
0x2A17A: 'hōu',
0x2A17B: 'shèng',
0x2A17C: 'lì',
0x2A17E: 'qī',
0x2A180: 'zhōu',
0x2A181: 'sī',
0x2A182: 'qú',
0x2A18B: 'xié',
0x2A197: 'sī',
0x2A19B: 'xū',
0x2A1A0: 'fù',
0x2A1AF: 'nóng',
0x2A1B0: 'yà',
0x2A1B1: 'liú',
0x2A1B2: 'jiǎ,zhān',
0x2A1B3: 'guī',
0x2A1B4: 'kuí',
0x2A1B5: 'chì',
0x2A1B6: 'càn',
0x2A1B7: 'chú',
0x2A1B9: 'guō',
0x2A1BB: 'dǎn',
0x2A1BF: 'jiàn',
0x2A1C1: 'dāng',
0x2A1C2: 'hòu',
0x2A1C4: 'kòu,kū',
0x2A1C6: 'chù,dú',
0x2A1C7: 'qiān',
0x2A1C8: 'ài',
0x2A1CA: 'pì',
0x2A1D1: 'xùn',
0x2A1D2: 'jīng',
0x2A1D3: 'mèng',
0x2A1D5: 'bīn',
0x2A1D6: 'lán',
0x2A1D7: 'gǔ',
0x2A1D8: 'chóu,táo',
0x2A1DB: 'yōng',
0x2A1DC: 'guá',
0x2A1DD: 'yú',
0x2A1DE: 'zhòu',
0x2A1ED: 'cài',
0x2A1EF: 'liú',
0x2A1F0: 'bǔ',
0x2A1F1: 'luò',
0x2A1F2: 'jié',
0x2A1F3: 'zhēn',
0x2A1F4: 'miè',
0x2A1F5: 'guǎng',
0x2A1F7: 'jiá',
0x2A1F9: 'là',
0x2A200: 'shòu',
0x2A203: 'guō',
0x2A206: 'mèng',
0x2A207: 'qián',
0x2A208: 'lài',
0x2A20A: 'hé',
0x2A20B: 'tuán',
0x2A211: 'huī',
0x2A218: 'hōng',
0x2A21C: 'lǚ',
0x2A21F: 'jiá',
0x2A225: 'guī',
0x2A228: 'yī',
0x2A229: 'huān',
0x2A230: 'luó',
0x2A234: 'jué',
0x2A238: 'guàn',
0x2A23B: 'quán',
0x2A23C: 'niǎo',
0x2A23F: 'mán',
0x2A242: 'yùn',
0x2A243: 'wén',
0x2A244: 'chì',
0x2A245: 'chì',
0x2A246: 'zhī',
0x2A248: 'cí',
0x2A249: 'zhuàng',
0x2A24A: 'huá',
0x2A24B: 'jié',
0x2A24C: 'qú',
0x2A24D: 'tū',
0x2A24E: 'mín',
0x2A24F: 'méi',
0x2A250: 'yú',
0x2A251: 'áo',
0x2A252: 'bān',
0x2A254: 'pī',
0x2A255: 'zhēn',
0x2A256: 'lǔ',
0x2A257: 'chì',
0x2A258: 'tóu',
0x2A25A: 'jiē',
0x2A25C: 'zhān',
0x2A262: 'jīn',
0x2A263: 'lǔ',
0x2A266: 'jiàn,jiǎn,gàn',
0x2A267: 'tàn',
0x2A268: 'chāng',
0x2A26A: 'cì',
0x2A26D: 'wāi',
0x2A26E: 'còu',
0x2A26F: 'kàn',
0x2A271: 'biàn',
0x2A278: 'wēn',
0x2A27B: 'qiān',
0x2A27F: 'gàn',
0x2A282: 'huì',
0x2A284: 'gǎn,gàn',
0x2A286: 'jì',
0x2A287: 'gàn,tàn',
0x2A289: 'huái',
0x2A28D: 'sì',
0x2A290: 'fū',
0x2A295: 'pí',
0x2A297: 'cā',
0x2A29C: 'bèn',
0x2A2A2: 'shí,shǐ',
0x2A2A5: 'huán',
0x2A2A7: 'guī',
0x2A2AA: 'ǒu',
0x2A2B3: 'páo',
0x2A2B5: 'yǐng',
0x2A2B6: 'tǐng',
0x2A2B7: 'xiào',
0x2A2B9: 'zhù',
0x2A2BB: 'yú',
0x2A2C1: 'jiàn',
0x2A2C4: 'qǔ',
0x2A2C5: 'wǎn',
0x2A2C6: 'kūn',
0x2A2C7: 'zhuī',
0x2A2C9: 'yù',
0x2A2CA: 'guǒ',
0x2A2CB: 'píng',
0x2A2CC: 'zuǐ',
0x2A2CD: 'zú',
0x2A2CF: 'zhū',
0x2A2D0: 'nuàn',
0x2A2D1: 'zhū',
0x2A2D6: 'piāo',
0x2A2D7: 'mí',
0x2A2DC: 'bì',
0x2A2DD: 'sù',
0x2A2E1: 'pú',
0x2A2E2: 'mí',
0x2A2EB: 'yè',
0x2A2EC: 'yǔ',
0x2A2EE: 'yù',
0x2A2F0: 'zhǔ',
0x2A2F3: 'líng',
0x2A2FA: 'nòu',
0x2A2FE: 'líng',
0x2A300: 'liǎo',
0x2A302: 'tuō',
0x2A304: 'bǐ',
0x2A305: 'nà',
0x2A306: 'qú',
0x2A308: 'pí',
0x2A309: 'dǒu',
0x2A30A: 'niè',
0x2A30B: 'tún',
0x2A30D: 'jī',
0x2A30F: 'líng',
0x2A313: 'kù',
0x2A314: 'sù',
0x2A318: 'tǒu',
0x2A31E: 'nái',
0x2A31F: 'zé',
0x2A322: 'tǒng',
0x2A323: 'gé',
0x2A324: 'duī',
0x2A327: 'jié',
0x2A329: 'tián',
0x2A32A: 'tiào',
0x2A32B: 'chí',
0x2A32C: 'qū,chǎo',
0x2A32E: 'shā,suō',
0x2A330: 'bó',
0x2A331: 'lí',
0x2A333: 'luò',
0x2A335: 'liáo',
0x2A336: 'shù',
0x2A337: 'děng',
0x2A339: 'chī',
0x2A33A: 'miè',
0x2A33C: 'táo',
0x2A33D: 'hún',
0x2A33F: 'nié',
0x2A341: 'jùn',
0x2A342: 'hù',
0x2A344: 'lù',
0x2A345: 'yè',
0x2A347: 'mò,chǎo,mài',
0x2A348: 'chào',
0x2A34C: 'suò',
0x2A34E: 'kē',
0x2A34F: 'fù',
0x2A351: 'chǎo',
0x2A354: 'suǒ',
0x2A357: 'qiū',
0x2A35B: 'sù,xiè',
0x2A35D: 'yùn',
0x2A35F: 'suǒ',
0x2A360: 'kū',
0x2A361: 'bó',
0x2A363: 'lǒu',
0x2A364: 'mò',
